ordernumber,order_date,ship_date,customer_name_index,channel,currency_code,warehouse_code,delivery_region_index,product_description_index,order_quantity,unit_selling_price,unit_cost,sales,total_cost,profit
SO - 000786,2017-05-29,2017-06-05,31,Wholesale,NZD,AXW291,50,2,11,3008.3,2406.6400000000003,33091.3,26473.040000000005,6618.259999999998
SO - 0004249,2017-06-19,2017-06-22,40,Wholesale,NZD,AXW291,23,2,5,2532.6,1013.04,12663.0,5065.2,7597.8
SO - 0003974,2017-06-23,2017-07-09,9,Wholesale,NZD,AXW291,33,2,6,187.6,133.196,1125.6,799.1759999999998,326.424
SO - 000159,2017-06-25,2017-07-05,47,Wholesale,NZD,AXW291,91,2,12,857.6,686.08,10291.2,8232.960000000001,2058.24
SO - 000419,2017-06-30,2017-07-16,47,Wholesale,NZD,AXW291,74,2,7,1092.1,546.0500000000001,7644.7,3822.35,3822.35
SO - 0001331,2017-07-02,2017-07-08,46,Wholesale,NZD,AXW291,68,2,8,2385.2000000000003,1836.6040000000005,19081.6,14692.832000000002,4388.768
SO - 0002948,2017-07-02,2017-07-16,18,Wholesale,NZD,AXW291,64,2,8,3966.4,2657.4880000000003,31731.2,21259.904,10471.295999999998
SO - 0007554,2017-07-03,2017-07-13,23,Wholesale,NZD,AXW291,53,2,5,2452.2000000000003,1741.062,12261.000000000002,8705.310000000001,3555.6900000000005
SO - 0002291,2017-07-04,2017-07-08,3,Wholesale,NZD,AXW291,59,2,10,2271.3,1476.3450000000005,22713.0,14763.450000000004,7949.5499999999965
SO - 0006957,2017-07-06,2017-07-23,11,Wholesale,NZD,AXW291,38,2,9,1025.1,461.2950000000001,9225.9,4151.655000000001,5074.245000000001
SO - 0005361,2017-07-07,2017-07-12,39,Wholesale,NZD,AXW291,47,2,9,670.0,435.5,6030.0,3919.5,2110.5
SO - 0007482,2017-07-08,2017-07-18,27,Wholesale,NZD,AXW291,33,2,7,3068.6,2454.88,21480.2,17184.16,4296.040000000001
SO - 0001748,2017-07-11,2017-07-14,25,Wholesale,NZD,AXW291,65,2,12,3296.4,2571.192,39556.8,30854.304,8702.496000000003
SO - 000167,2017-07-20,2017-07-24,30,Wholesale,NZD,AXW291,50,2,6,3852.5,2465.6,23115.0,14793.6,8321.400000000001
SO - 0006812,2017-07-23,2017-08-04,14,Wholesale,NZD,AXW291,47,2,12,6023.3,3132.116,72279.6,37585.392,34694.208000000006
SO - 0001862,2017-07-24,2017-07-29,12,Wholesale,NZD,AXW291,100,2,6,2365.1,1750.174,14190.6,10501.044,3689.555999999999
SO - 000326,2017-07-25,2017-07-31,22,Wholesale,NZD,AXW291,50,2,11,1212.7,945.906,13339.7,10404.966,2934.7340000000004
SO - 0002736,2017-08-03,2017-08-09,43,Wholesale,NZD,AXW291,22,2,5,3999.9,1919.952,19999.5,9599.76,10399.74
SO - 0004109,2017-08-03,2017-08-16,2,Wholesale,NZD,AXW291,5,2,9,1989.9,1591.92,17909.100000000002,14327.28,3581.820000000001
SO - 0004098,2017-08-12,2017-08-29,40,Wholesale,NZD,AXW291,44,2,10,1005.0,723.6,10050.0,7236.0,2814.0
SO - 0001167,2017-08-15,2017-08-20,22,Wholesale,NZD,AXW291,5,2,8,1809.0,1212.03,14472.0,9696.24,4775.76
SO - 0003362,2017-08-17,2017-08-25,49,Wholesale,NZD,AXW291,47,2,9,2318.2000000000003,1669.104,20863.800000000003,15021.936,5841.864000000003
SO - 0006468,2017-08-28,2017-09-04,12,Wholesale,NZD,AXW291,16,2,8,3845.8,2269.022,30766.4,18152.176,12614.224000000002
SO - 0006518,2017-08-28,2017-09-01,17,Wholesale,NZD,AXW291,63,2,6,891.1,570.304,5346.6,3421.824,1924.7760000000007
SO - 0003355,2017-08-30,2017-09-08,16,Wholesale,NZD,AXW291,82,2,9,3819.0,2405.97,34371.0,21653.73,12717.27
SO - 0004277,2017-09-01,2017-09-09,18,Wholesale,NZD,AXW291,46,2,11,6405.2,2882.34,70457.2,31705.74,38751.45999999999
SO - 0001119,2017-09-03,2017-09-17,26,Wholesale,NZD,AXW291,60,2,6,5835.7,4726.917,35014.2,28361.502,6652.697999999997
SO - 0005611,2017-09-07,2017-09-15,28,Wholesale,NZD,AXW291,11,2,6,931.3,447.024,5587.8,2682.144,2905.656
SO - 0004864,2017-09-12,2017-09-30,35,Wholesale,NZD,AXW291,10,2,9,1011.7,414.797,9105.3,3733.173,5372.127
SO - 0007320,2017-09-12,2017-09-28,16,Wholesale,NZD,AXW291,66,2,5,1118.9,794.419,5594.5,3972.095,1622.4050000000002
SO - 000139,2017-09-20,2017-09-25,34,Wholesale,NZD,AXW291,42,2,6,3497.4,1958.5440000000003,20984.4,11751.264000000005,9233.135999999999
SO - 0001846,2017-09-21,2017-09-24,30,Wholesale,NZD,AXW291,52,2,12,1969.8,1378.86,23637.6,16546.32,7091.279999999999
SO - 0001885,2017-09-21,2017-10-04,11,Wholesale,NZD,AXW291,86,2,8,3899.4,3275.496,31195.2,26203.968,4991.232
SO - 0004701,2017-09-21,2017-10-03,40,Wholesale,NZD,AXW291,19,2,5,3839.1,1881.159,19195.5,9405.795,9789.705
SO - 0001819,2017-10-02,2017-10-05,24,Wholesale,NZD,AXW291,48,2,12,2224.4,1801.764,26692.800000000003,21621.168,5071.632000000001
SO - 0004891,2017-10-03,2017-10-07,36,Wholesale,NZD,AXW291,62,2,5,194.3,161.269,971.5,806.345,165.15499999999997
SO - 000257,2017-10-04,2017-10-20,41,Wholesale,NZD,AXW291,6,2,10,2003.3,801.32,20033.0,8013.2,12019.8
SO - 0002839,2017-10-09,2017-10-24,9,Wholesale,NZD,AXW291,50,2,6,931.3,474.963,5587.8,2849.778,2738.022
SO - 0006100,2017-10-15,2017-10-29,38,Wholesale,NZD,AXW291,68,2,8,1112.2,556.1,8897.6,4448.8,4448.8
SO - 0005308,2017-10-23,2017-10-30,26,Wholesale,NZD,AXW291,15,2,9,167.5,130.65,1507.5,1175.85,331.64999999999986
SO - 0007204,2017-10-25,2017-10-28,7,Wholesale,NZD,AXW291,87,2,10,227.8,134.402,2278.0,1344.02,933.98
SO - 0006163,2017-11-01,2017-11-13,27,Wholesale,NZD,AXW291,76,2,10,1058.6,529.3000000000001,10586.000000000002,5293.000000000001,5293.000000000001
SO - 0001674,2017-11-02,2017-11-13,1,Wholesale,NZD,AXW291,6,2,10,207.7,83.08000000000001,2077.0,830.8000000000003,1246.1999999999998
SO - 0002202,2017-11-07,2017-11-23,8,Wholesale,NZD,AXW291,70,2,9,3879.3,2056.029,34913.700000000004,18504.261,16409.439000000006
SO - 0003703,2017-11-09,2017-11-15,44,Wholesale,NZD,AXW291,100,2,8,247.9,168.572,1983.2,1348.576,634.624
SO - 0002966,2017-11-11,2017-11-28,29,Wholesale,NZD,AXW291,90,2,5,1078.7,755.09,5393.5,3775.45,1618.0499999999995
SO - 0004629,2017-11-11,2017-11-25,49,Wholesale,NZD,AXW291,16,2,11,810.7,680.988,8917.7,7490.868,1426.8320000000003
SO - 0001200,2017-11-13,2017-11-19,32,Wholesale,NZD,AXW291,36,2,12,1306.5,888.42,15678.0,10661.04,5016.959999999999
SO - 0007209,2017-11-20,2017-11-30,37,Wholesale,NZD,AXW291,9,2,10,2499.1,2099.244,24991.0,20992.439999999995,3998.560000000005
SO - 0007871,2017-11-30,2017-12-17,46,Wholesale,NZD,AXW291,46,2,12,1058.6,846.8800000000001,12703.2,10162.56,2540.6399999999994
SO - 0007990,2017-12-04,2017-12-17,47,Wholesale,NZD,AXW291,13,2,8,3993.2,2395.92,31945.6,19167.36,12778.240000000002
SO - 0008006,2017-12-04,2017-12-18,29,Wholesale,NZD,AXW291,86,2,6,3825.7,3251.8450000000003,22954.2,19511.07,3443.130000000001
SO - 000666,2017-12-05,2017-12-11,22,Wholesale,NZD,AXW291,84,2,11,5782.1,4394.396000000001,63603.100000000006,48338.35600000001,15264.744
SO - 0002316,2017-12-06,2017-12-12,43,Wholesale,NZD,AXW291,82,2,11,3611.3,2780.701,39724.3,30587.711,9136.589000000004
SO - 0003339,2017-12-06,2017-12-16,36,Wholesale,NZD,AXW291,55,2,8,2237.8,1297.924,17902.4,10383.392,7519.008000000002
SO - 0006963,2018-01-04,2018-01-13,16,Wholesale,NZD,AXW291,21,2,6,6398.5,4606.92,38391.0,27641.52,10749.48
SO - 0004917,2018-01-10,2018-01-17,1,Wholesale,NZD,AXW291,30,2,7,187.6,88.172,1313.2,617.204,695.9960000000001
SO - 0006627,2018-01-11,2018-01-24,3,Wholesale,NZD,AXW291,61,2,5,1232.8,875.2879999999999,6164.0,4376.44,1787.5600000000004
SO - 0007136,2018-01-19,2018-01-26,46,Wholesale,NZD,AXW291,57,2,10,703.5,464.31,7035.0,4643.1,2391.9
SO - 0004069,2018-01-25,2018-02-05,29,Wholesale,NZD,AXW291,15,2,5,207.7,137.08200000000002,1038.5,685.4100000000001,353.0899999999999
SO - 0003219,2018-01-27,2018-02-05,10,Wholesale,NZD,AXW291,13,2,5,1112.2,878.638,5561.0,4393.1900000000005,1167.8099999999995
SO - 0007981,2018-02-01,2018-02-08,20,Wholesale,NZD,AXW291,83,2,11,4020.0,3135.6,44220.0,34491.6,9728.4
SO - 0005290,2018-02-07,2018-02-17,38,Wholesale,NZD,AXW291,90,2,9,3832.4,2069.496,34491.6,18625.464,15866.136
SO - 0005213,2018-02-13,2018-02-28,43,Wholesale,NZD,AXW291,96,2,8,214.4,107.2,1715.2,857.6,857.6
SO - 0006098,2018-02-14,2018-03-03,24,Wholesale,NZD,AXW291,49,2,6,3973.1,3377.135,23838.6,20262.81,3575.790000000001
SO - 0005169,2018-02-16,2018-02-25,30,Wholesale,NZD,AXW291,63,2,12,1762.1,1180.6070000000002,21145.2,14167.284000000003,6977.9159999999965
SO - 0002121,2018-02-18,2018-03-01,26,Wholesale,NZD,AXW291,68,2,10,2827.4,2403.29,28274.0,24032.9,4241.099999999999
SO - 0007394,2018-02-23,2018-03-04,27,Wholesale,NZD,AXW291,81,2,6,207.7,149.544,1246.2,897.2640000000001,348.9359999999999
SO - 0003350,2018-02-24,2018-03-07,22,Wholesale,NZD,AXW291,39,2,10,1688.4,1063.692,16884.0,10636.92,6247.08
SO - 0007053,2018-02-24,2018-03-02,13,Wholesale,NZD,AXW291,49,2,8,2003.3,1422.3429999999998,16026.4,11378.744,4647.656000000001
SO - 0004513,2018-02-25,2018-03-01,15,Wholesale,NZD,AXW291,97,2,7,201.0,114.57,1407.0,801.99,605.01
SO - 0006063,2018-03-04,2018-03-18,30,Wholesale,NZD,AXW291,47,2,7,891.1,623.77,6237.7,4366.39,1871.3100000000004
SO - 000241,2018-03-09,2018-03-15,28,Wholesale,NZD,AXW291,75,2,12,978.2,743.432,11738.4,8921.184000000001,2817.2160000000003
SO - 0002267,2018-03-12,2018-03-26,42,Wholesale,NZD,AXW291,59,2,12,1038.5,508.865,12462.0,6106.38,6355.62
SO - 0006998,2018-03-27,2018-04-04,35,Wholesale,NZD,AXW291,62,2,10,3906.1,1757.745,39061.0,17577.449999999997,21483.550000000003
SO - 0004572,2018-04-05,2018-04-15,31,Wholesale,NZD,AXW291,31,2,8,2385.2000000000003,1526.5280000000002,19081.6,12212.224000000002,6869.376
SO - 000376,2018-04-11,2018-04-15,43,Wholesale,NZD,AXW291,81,2,7,3919.5,2234.115,27436.5,15638.804999999998,11797.695000000002
SO - 0003697,2018-04-16,2018-04-28,45,Wholesale,NZD,AXW291,38,2,7,2532.6,1874.124,17728.2,13118.868,4609.332
SO - 0001330,2018-04-25,2018-05-09,14,Wholesale,NZD,AXW291,59,2,11,2680.0,2010.0,29480.0,22110.0,7370.0
SO - 0002358,2018-04-28,2018-05-13,49,Wholesale,NZD,AXW291,69,2,10,2479.0,1512.19,24790.0,15121.9,9668.099999999999
SO - 0002068,2018-05-02,2018-05-16,37,Wholesale,NZD,AXW291,58,2,10,3832.4,1877.876,38324.0,18778.76,19545.24
SO - 0006235,2018-05-02,2018-05-17,40,Wholesale,NZD,AXW291,21,2,12,3879.3,3103.4400000000005,46551.600000000006,37241.280000000006,9310.32
SO - 0007232,2018-05-06,2018-05-22,18,Wholesale,NZD,AXW291,63,2,6,3537.6,1627.296,21225.6,9763.776,11461.824
SO - 0003914,2018-05-07,2018-05-17,26,Wholesale,NZD,AXW291,66,2,6,2331.6,1678.752,13989.6,10072.512,3917.088
SO - 0004438,2018-05-10,2018-05-20,25,Wholesale,NZD,AXW291,5,2,8,951.4,704.036,7611.2,5632.288,1978.9120000000005
SO - 0005565,2018-05-10,2018-05-27,1,Wholesale,NZD,AXW291,81,2,12,3993.2,1916.736,47918.4,23000.832,24917.568
SO - 0007545,2018-05-17,2018-06-01,9,Wholesale,NZD,AXW291,26,2,6,5333.2,2986.592,31999.2,17919.552,14079.647999999996
SO - 0007139,2017-01-02,2017-01-09,45,Wholesale,NZD,AXW291,80,1,6,2418.7000000000003,1910.7730000000004,14512.2,11464.638000000004,3047.561999999998
SO - 000848,2017-01-03,2017-01-12,36,Wholesale,NZD,AXW291,97,1,9,2217.7000000000003,1596.744,19959.300000000003,14370.696000000002,5588.604000000001
SO - 0003367,2017-01-15,2017-01-25,35,Wholesale,NZD,AXW291,36,1,5,2968.1,1187.24,14840.5,5936.2,8904.3
SO - 000561,2017-01-19,2017-01-23,48,Wholesale,NZD,AXW291,54,1,7,1206.0,663.3000000000001,8442.0,4643.1,3798.9
SO - 0002122,2017-01-20,2017-01-25,42,Wholesale,NZD,AXW291,71,1,6,884.4,689.832,5306.4,4138.992,1167.4079999999994
SO - 0007767,2017-01-22,2017-01-28,47,Wholesale,NZD,AXW291,76,1,6,1842.5,1252.9,11055.0,7517.4000000000015,3537.5999999999995
SO - 0006241,2017-01-26,2017-02-03,44,Wholesale,NZD,AXW291,9,1,10,1065.3,628.5269999999999,10653.0,6285.27,4367.7300000000005
SO - 0001700,2017-01-29,2017-02-05,41,Wholesale,NZD,AXW291,15,1,8,857.6,686.08,6860.8,5488.64,1372.16
SO - 0007067,2017-02-02,2017-02-14,11,Wholesale,NZD,AXW291,59,1,11,2592.9,1192.7340000000002,28521.9,13120.074000000002,15401.826
SO - 0004551,2017-02-05,2017-02-18,42,Wholesale,NZD,AXW291,5,1,9,1775.5,1154.075,15979.5,10386.675,5592.824999999999
SO - 0004541,2017-02-14,2017-02-28,4,Wholesale,NZD,AXW291,33,1,10,1782.2,1069.32,17822.0,10693.2,7128.800000000001
SO - 0008008,2017-02-15,2017-03-01,25,Wholesale,NZD,AXW291,42,1,11,6210.9000000000015,3540.213,68319.90000000001,38942.343,29377.557000000008
SO - 0005244,2017-02-19,2017-03-08,43,Wholesale,NZD,AXW291,35,1,10,1038.5,737.3349999999998,10385.0,7373.3499999999985,3011.6500000000005
SO - 0006677,2017-02-20,2017-03-06,18,Wholesale,NZD,AXW291,75,1,9,958.1,699.413,8622.9,6294.717000000001,2328.182999999999
SO - 0006316,2017-03-04,2017-03-10,22,Wholesale,NZD,AXW291,84,1,6,1319.9,989.925,7919.4000000000015,5939.55,1979.8500000000004
SO - 000627,2017-03-05,2017-03-17,33,Wholesale,NZD,AXW291,81,1,6,207.7,135.00500000000002,1246.2,810.0300000000002,436.1699999999999
SO - 000335,2017-03-12,2017-03-19,26,Wholesale,NZD,AXW291,55,1,10,2579.5,1960.42,25795.0,19604.2,6190.799999999999
SO - 0006214,2017-03-13,2017-03-25,29,Wholesale,NZD,AXW291,2,1,9,1065.3,490.038,9587.7,4410.342000000001,5177.357999999998
SO - 0003020,2017-03-16,2017-04-02,9,Wholesale,NZD,AXW291,25,1,11,1078.7,798.238,11865.7,8780.618,3085.0820000000003
SO - 0001835,2017-03-29,2017-04-11,13,Wholesale,NZD,AXW291,8,1,10,3832.4,2184.468,38324.0,21844.68,16479.32
SO - 0002213,2017-03-31,2017-04-10,30,Wholesale,NZD,AXW291,61,1,5,1701.8,1242.314,8509.0,6211.57,2297.4300000000003
SO - 000250,2017-04-16,2017-04-20,17,Wholesale,NZD,AXW291,62,1,11,3993.2,3314.356,43925.2,36457.916000000005,7467.284
SO - 0007722,2017-04-22,2017-05-04,17,Wholesale,NZD,AXW291,66,1,10,187.6,105.056,1876.0,1050.5600000000002,825.4399999999998
SO - 0007432,2017-04-23,2017-05-08,9,Wholesale,NZD,AXW291,50,1,7,2519.2000000000003,1662.6720000000005,17634.4,11638.704000000002,5995.696
SO - 0005570,2017-05-01,2017-05-14,15,Wholesale,NZD,AXW291,93,1,10,1118.9,861.5530000000001,11189.0,8615.53,2573.47
SO - 0004014,2017-05-05,2017-05-09,3,Wholesale,NZD,AXW291,11,1,11,1112.2,500.49,12234.2,5505.39,6728.81
SO - 0002883,2017-05-10,2017-05-20,3,Wholesale,NZD,AXW291,17,1,9,2599.6,1221.812,23396.4,10996.308,12400.092
SO - 0002989,2017-05-10,2017-05-22,25,Wholesale,NZD,AXW291,25,1,6,951.4,418.616,5708.4,2511.696,3196.704
SO - 0003767,2017-05-11,2017-05-22,28,Wholesale,NZD,AXW291,92,1,8,3892.7,2063.1310000000003,31141.6,16505.048000000003,14636.552
SO - 0005218,2017-05-12,2017-05-27,41,Wholesale,NZD,AXW291,64,1,10,3872.6,2517.19,38726.0,25171.9,13554.1
SO - 0004706,2017-05-16,2017-06-03,25,Wholesale,NZD,AXW291,78,1,6,2418.7000000000003,1330.2850000000003,14512.2,7981.710000000003,6530.489999999999
SO - 0004535,2017-05-17,2017-06-01,5,Wholesale,NZD,AXW291,99,1,12,2606.3,1798.347,31275.6,21580.164,9695.436
SO - 0004282,2017-05-20,2017-05-31,11,Wholesale,NZD,AXW291,22,1,11,2284.7000000000003,1941.995,25131.700000000004,21361.945,3769.7550000000047
SO - 0004467,2017-05-20,2017-05-28,33,Wholesale,NZD,AXW291,21,1,8,5185.8,3111.48,41486.4,24891.84,16594.56
SO - 0005125,2017-05-25,2017-05-28,14,Wholesale,NZD,AXW291,6,1,5,174.20000000000002,146.328,871.0000000000001,731.64,139.36000000000013
SO - 0003009,2017-06-01,2017-06-11,50,Wholesale,NZD,AXW291,44,1,8,2485.7000000000003,1019.137,19885.6,8153.096,11732.504
SO - 0007567,2017-06-10,2017-06-28,26,Wholesale,NZD,AXW291,61,1,5,1105.5,729.63,5527.5,3648.15,1879.35
SO - 0006081,2017-06-18,2017-06-25,48,Wholesale,NZD,AXW291,96,1,10,2211.0,1857.24,22110.0,18572.4,3537.5999999999985
SO - 0004472,2017-06-19,2017-06-30,37,Wholesale,NZD,AXW291,5,1,7,1038.5,477.71,7269.5,3343.9700000000003,3925.53
SO - 0007283,2017-06-19,2017-07-05,30,Wholesale,NZD,AXW291,92,1,6,3892.7,2880.598,23356.2,17283.588,6072.612000000001
SO - 0006771,2017-06-21,2017-07-09,38,Wholesale,NZD,AXW291,76,1,12,3872.6,1549.04,46471.2,18588.48,27882.72
SO - 0004859,2017-06-23,2017-07-02,27,Wholesale,NZD,AXW291,61,1,6,2425.4,1164.192,14552.4,6985.152,7567.248000000001
SO - 0007128,2017-06-28,2017-07-07,15,Wholesale,NZD,AXW291,80,1,6,5118.8,2303.46,30712.800000000003,13820.76,16892.04
SO - 000342,2017-07-06,2017-07-14,23,Wholesale,NZD,AXW291,18,1,9,2479.0,1859.25,22311.0,16733.25,5577.75
SO - 0007116,2017-07-06,2017-07-15,12,Wholesale,NZD,AXW291,37,1,12,1139.0,728.96,13668.0,8747.52,4920.48
SO - 0005883,2017-07-07,2017-07-12,12,Wholesale,NZD,AXW291,13,1,11,2566.1,1539.66,28227.1,16936.26,11290.84
SO - 0004983,2017-07-14,2017-07-23,47,Wholesale,NZD,AXW291,24,1,11,2452.2000000000003,1986.2820000000004,26974.200000000004,21849.102000000003,5125.098000000002
SO - 0007891,2017-07-16,2017-07-19,19,Wholesale,NZD,AXW291,55,1,5,904.5,506.52,4522.5,2532.6000000000004,1989.9
SO - 0005266,2017-08-02,2017-08-05,31,Wholesale,NZD,AXW291,95,1,6,2539.3,1904.475,15235.8,11426.85,3808.9500000000007
SO - 0006531,2017-08-08,2017-08-12,25,Wholesale,NZD,AXW291,87,1,7,1172.5,621.4250000000001,8207.5,4349.975,3857.525
SO - 0005984,2017-08-12,2017-08-28,5,Wholesale,NZD,AXW291,37,1,9,2505.8,1303.016,22552.2,11727.144,10825.056
SO - 0001634,2017-08-16,2017-08-27,11,Wholesale,NZD,AXW291,34,1,9,1152.4,898.872,10371.6,8089.848000000002,2281.7519999999995
SO - 0005333,2017-09-03,2017-09-07,15,Wholesale,NZD,AXW291,29,1,7,2405.3,1154.544,16837.100000000002,8081.808000000002,8755.292000000001
SO - 0007994,2017-09-08,2017-09-19,23,Wholesale,NZD,AXW291,49,1,12,1742.0,975.52,20904.0,11706.240000000002,9197.759999999998
SO - 0003568,2017-09-12,2017-09-22,37,Wholesale,NZD,AXW291,84,1,12,2465.6,1725.9199999999998,29587.2,20711.04,8876.16
SO - 0007033,2017-09-14,2017-09-28,38,Wholesale,NZD,AXW291,37,1,9,1045.2,606.216,9406.8,5455.944,3950.8560000000007
SO - 0002803,2017-09-24,2017-09-28,30,Wholesale,NZD,AXW291,90,1,7,1862.6,1434.2020000000002,13038.2,10039.414,2998.786
SO - 0007849,2017-09-24,2017-09-29,19,Wholesale,NZD,AXW291,74,1,5,3832.4,1877.876,19162.0,9389.38,9772.62
SO - 0005113,2017-09-28,2017-10-15,20,Wholesale,NZD,AXW291,47,1,6,2432.1,1361.976,14592.6,8171.856,6420.743999999998
SO - 0006429,2017-10-02,2017-10-19,3,Wholesale,NZD,AXW291,24,1,7,1159.1,672.278,8113.7,4705.946,3407.754000000001
SO - 0004043,2017-10-03,2017-10-06,38,Wholesale,NZD,AXW291,91,1,11,1159.1,475.2310000000001,12750.100000000002,5227.541,7522.559000000002
SO - 0001434,2017-10-10,2017-10-20,47,Wholesale,NZD,AXW291,83,1,12,1018.4,539.7520000000001,12220.8,6477.024000000001,5743.775999999998
SO - 0007976,2017-10-13,2017-10-23,29,Wholesale,NZD,AXW291,85,1,7,984.9,482.601,6894.3,3378.207,3516.0930000000003
SO - 0006836,2017-10-28,2017-11-03,4,Wholesale,NZD,AXW291,49,1,9,3879.3,2521.545,34913.700000000004,22693.905,12219.795000000006
SO - 0001931,2017-10-31,2017-11-05,5,Wholesale,NZD,AXW291,45,1,7,1782.2,1301.006,12475.4,9107.042,3368.3579999999984
SO - 0004824,2017-11-02,2017-11-14,14,Wholesale,NZD,AXW291,2,1,12,944.7,576.267,11336.4,6915.204000000001,4421.196000000001
SO - 0007178,2017-11-04,2017-11-09,8,Wholesale,NZD,AXW291,17,1,12,1058.6,508.128,12703.2,6097.536,6605.664000000001
SO - 0003605,2017-11-09,2017-11-21,9,Wholesale,NZD,AXW291,46,1,11,884.4,742.896,9728.4,8171.856,1556.544
SO - 0006136,2017-11-09,2017-11-12,4,Wholesale,NZD,AXW291,11,1,11,3865.9,2087.586,42524.9,22963.446000000004,19561.454
SO - 0003382,2017-11-12,2017-11-24,35,Wholesale,NZD,AXW291,71,1,12,1038.5,778.875,12462.0,9346.5,3115.5
SO - 0001423,2017-12-11,2017-12-14,24,Wholesale,NZD,AXW291,55,1,5,1025.1,563.8050000000002,5125.500000000001,2819.025000000001,2306.475
SO - 0006219,2017-12-11,2017-12-28,38,Wholesale,NZD,AXW291,34,1,5,3544.3,1524.049,17721.5,7620.245,10101.255
SO - 000260,2017-12-14,2017-12-22,26,Wholesale,NZD,AXW291,47,1,7,1005.0,412.05,7035.0,2884.3499999999995,4150.6500000000015
SO - 0006560,2017-12-18,2017-12-27,3,Wholesale,NZD,AXW291,18,1,10,911.2,637.84,9112.0,6378.4000000000015,2733.5999999999995
SO - 000444,2017-12-22,2017-12-28,48,Wholesale,NZD,AXW291,82,1,11,1118.9,794.419,12307.9,8738.609,3569.2910000000006
SO - 0002653,2017-12-22,2017-12-27,12,Wholesale,NZD,AXW291,5,1,5,1031.8,515.9,5159.0,2579.5,2579.5
SO - 0003148,2017-12-24,2018-01-01,34,Wholesale,NZD,AXW291,78,1,9,2512.5,1080.375,22612.5,9723.375,12889.125
SO - 0005089,2017-12-27,2018-01-05,41,Wholesale,NZD,AXW291,49,1,5,3912.8,1956.4,19564.0,9782.0,9782.0
SO - 0007533,2017-12-30,2018-01-16,8,Wholesale,NZD,AXW291,27,1,6,2371.8,1209.6180000000002,14230.8,7257.708,6973.092000000001
SO - 0001336,2018-01-09,2018-01-17,23,Wholesale,NZD,AXW291,14,1,6,1025.1,574.0560000000002,6150.6,3444.3360000000007,2706.263999999999
SO - 0006223,2018-01-13,2018-01-22,17,Wholesale,NZD,AXW291,68,1,10,2391.9,1793.9250000000002,23919.0,17939.25,5979.75
SO - 0002527,2018-01-21,2018-01-25,23,Wholesale,NZD,AXW291,75,1,5,1145.7,905.103,5728.5,4525.515,1202.9849999999997
SO - 0004724,2018-01-24,2018-01-31,43,Wholesale,NZD,AXW291,27,1,7,2572.8,1132.0320000000002,18009.600000000002,7924.224000000002,10085.376
SO - 0002006,2018-01-25,2018-02-10,14,Wholesale,NZD,AXW291,21,1,11,1996.6,1078.1640000000002,21962.6,11859.804000000002,10102.796
SO - 0001000,2018-01-26,2018-02-03,27,Wholesale,NZD,AXW291,20,1,5,1286.4,887.616,6432.0,4438.08,1993.92
SO - 0001622,2018-01-28,2018-02-07,47,Wholesale,NZD,AXW291,63,1,6,2914.5,2448.18,17487.0,14689.079999999998,2797.9200000000014
SO - 0005034,2018-02-07,2018-02-16,12,Wholesale,NZD,AXW291,39,1,7,5822.3,4541.394,40756.1,31789.758,8966.341999999999
SO - 0001555,2018-02-09,2018-02-20,49,Wholesale,NZD,AXW291,74,1,8,871.0,722.93,6968.0,5783.44,1184.5600000000004
SO - 0006552,2018-02-09,2018-02-15,7,Wholesale,NZD,AXW291,50,1,9,6123.8,3306.8520000000003,55114.2,29761.668,25352.532000000003
SO - 0002531,2018-02-15,2018-02-24,27,Wholesale,NZD,AXW291,39,1,7,1139.0,706.18,7973.0,4943.259999999999,3029.7400000000007
SO - 0003857,2018-02-23,2018-02-28,39,Wholesale,NZD,AXW291,48,1,8,3852.5,3236.1,30820.0,25888.8,4931.200000000001
SO - 0005261,2018-02-23,2018-03-01,33,Wholesale,NZD,AXW291,41,1,8,6237.7,4803.029,49901.6,38424.232,11477.368000000002
SO - 0005384,2018-02-25,2018-03-15,4,Wholesale,NZD,AXW291,92,1,12,1072.0,621.76,12864.0,7461.12,5402.88
SO - 0002970,2018-02-27,2018-03-07,4,Wholesale,NZD,AXW291,2,1,11,2244.5,1705.82,24689.5,18764.02,5925.48
SO - 0001976,2018-03-13,2018-03-31,8,Wholesale,NZD,AXW291,97,1,11,1922.9,1365.259,21151.9,15017.849,6134.051
SO - 000460,2018-03-18,2018-03-21,10,Wholesale,NZD,AXW291,82,1,5,1728.6,708.726,8643.0,3543.63,5099.37
SO - 0003366,2018-03-21,2018-04-06,45,Wholesale,NZD,AXW291,40,1,8,2539.3,1929.868,20314.4,15438.944,4875.456
SO - 0006891,2018-03-23,2018-03-27,12,Wholesale,NZD,AXW291,9,1,10,3999.9,2999.925,39999.0,29999.25,9999.75
SO - 0001062,2018-03-24,2018-03-27,29,Wholesale,NZD,AXW291,43,1,8,864.3,553.152,6914.4000000000015,4425.216,2489.184
SO - 0001339,2018-03-24,2018-03-29,4,Wholesale,NZD,AXW291,88,1,6,2653.2000000000003,1538.856,15919.2,9233.136,6686.064
SO - 0007109,2018-03-24,2018-04-07,47,Wholesale,NZD,AXW291,65,1,11,1199.3,515.699,13192.3,5672.689,7519.611
SO - 0006272,2018-03-27,2018-04-01,18,Wholesale,NZD,AXW291,75,1,6,2659.9,1649.138,15959.4,9894.828,6064.572
